scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
Base,10,1687836120000000000,0.0005891216182118807,0.0008921956592894991,0.0013745467856819732,0.000558851093760593,0.00017872585739945514,0.000791533618110574,0.0005096421190655757,0.0005078563024841115,0.0008992121829225224,0.0026157956319203817,9.67076887444881e-06,0.0019040130384799544,0.00021082660778924678,0.0012285326642926247,0.0006347455615328397,0.0008242406592817869,0.0006990853530857982,0.0004140485825995896,0.0002145450355726743,4.812554059596765e-05,0.000808436169531219,0.0004204169955266951,0.0008355310851439314,0.0014249082732038978,0.0005595818854441812,0.000419046739442763,0.00029873078574901065,0.00015724152247164065,0.00014980669028317103,0.0006097448725147816,0.0003135591876451593,0.0001857691964401169,1.45263567123384e-06,8.805390723946014e-05,2.7508349435926956e-05,0.002663390343289471,0.0009203045007377975,0.000875774464640038,0.0009290907927300801,0.00020201600519676024,0.00048688902521886975,9.51886656200624e-05,0.0012984161323948797,0.00034989017130237636,0.0003946320123203542,0.0012852581819820233,0.00019826146471291472,0.003601916907010917,0.0015499174301936507,0.002018602468877065,0.0003294664745879566,0.0007858667860060457,0.0005667694565265123,0.0010515621671034572,0.0007472856008032257,8.773367584062676e-05,1.2550777384240083e-05,4.740453139450266e-13,0.0020899397632764037,0.0009780682188846325,0.00019475179761135054,9.179541856906939e-05,0.000927361934872354,0.0001345665803838096,0.0013039392537205973,0.0005655377692777829,0.00044921511940331226,0.0012579563713697617,9.602989666263864e-05,0.00021032102252142209,0.001351186898964045,-0.00026468737747388163,0.00020702028163240742,0.0011654840742221905,0.0009811445159771432,0.0014249700539278923,0.001996009766723208,0.0019168687330732976,0.0019189773605571812,0.0001180819917359855,0.0003791117892401338,0.0003373014331448671,0.0006590072240341926,0.005030197096524748,-0.001359009150063513,3.053242444543431e-05,0.007439482054503002,0.0031032256091939677,0.0012700031539829171,0.0006815410719105801,0.0005929897175885642,0.00041870474045745376,0.00024639378773051723,0.00039994978847996256,0.0035543926736023913,5.721964733446347e-06,0.0005662625325612532
Base,11,1687836420000000000,0.0006326701692571673,0.0007348464402964829,0.0030927785310240134,0.0007958694493125692,0.00017157102787478183,0.0004909925048469818,0.00036607666618807927,0.0005133759096994601,0.0006164594672396605,0.0023647459679913448,1.100005763473824e-05,0.0026191267745256856,0.00037814604127545473,0.0007302179731653063,0.0006495626314483598,0.0007654869669912629,0.000930094515856814,0.0003078162574704403,0.00021309858918793206,8.444834688218564e-05,0.0006322826223630993,0.00036362797946422136,0.0006927867782918253,0.0015257171517773034,0.0005858262834844281,0.0004999929115847573,0.00043639654392511884,0.0003136352197060685,9.368629446210694e-05,0.0008461237021653373,0.0003142359984253405,0.00022566618397212116,5.995003687109009e-06,0.00010223767874196853,2.3408634599913847e-05,0.002437108122154369,0.0011007436320819052,0.0006532930588134152,0.0006854030900383667,0.00011678084378715891,0.0004437582711555254,0.00020897965234967708,0.0011350359097500355,0.0003456415879614334,0.00034834609380443707,0.0007214465598732832,0.00027263675078399783,0.003510388672141197,0.001564732818330388,0.001445744097305838,0.00037155977656177825,0.0004959820840983875,0.0003556793411309713,0.0005510845605375886,0.0008840379860786075,0.0001310740216907283,9.00134913354653e-05,2.3025159585963544e-06,0.001503092883404383,0.0007290010929048989,0.000345373534797123,0.0001497031369875934,0.000903056852001521,0.00022064030990863375,0.0010947468737036229,0.0006051341957405917,0.0007553966171503268,0.0007933295123351226,0.00024285204939120586,0.0004224976012189932,0.0008722519262649462,-0.00041770424039879036,0.00020750702245852552,0.0010012622633321995,0.000725490224820738,0.0009845003238999894,0.0014960958190915383,0.0014154293495656151,0.0015407046188605172,7.974294524864507e-05,0.0002190963079493987,0.0003548707543917886,0.0006313838975171269,0.0038394869569919553,-0.0009747471539107302,1.0650066272237692e-05,0.004820676466963013,0.0025698593047175015,0.0010314362250352547,0.0003675623158988456,0.0004987497294906358,0.0004374757809013357,0.00011696533365324894,0.0004921878891561176,0.003017748632409681,2.1502348106882236e-06,0.000521438313390147
Base,12,1687836720000000000,0.00043949798603308034,0.0004945236349011607,0.0025591590670598543,0.0006690348721033073,0.00011883312899286094,0.0002991552116582385,0.00026388360218034185,0.00040449586642601703,0.0003887229415387322,0.001824275538998933,8.859683071690267e-05,0.0023357351206510415,0.00037143081807825115,0.0004449270337196219,0.00047640014511502355,0.000536610155076636,0.0006278183087082109,0.00015581381963141507,0.00016250856432648123,6.448201547395947e-05,0.0005021013296816275,0.0002640139703100809,0.000500214863641671,0.0012336905983936271,0.000489640031542576,0.00043642353854715513,0.0003624382357747048,0.0003148660509659566,5.9870743878987774e-05,0.0010795709920786557,0.00028837409265884505,0.00020586079036287298,7.0492321971556576e-06,8.524642371236147e-05,1.525665299076853e-05,0.001523228384276698,0.0006926140010206467,0.0004729131747155536,0.0004300541119419786,7.128155386682794e-05,0.0003564195262534775,0.00021830064648785215,0.0008856601312519434,0.00025975762358352054,0.0002606754451331484,0.00045759287602932964,0.0002758490284389698,0.003034579245402519,0.0013262458756457443,0.0009310925337862177,0.0003281892483240538,0.0003491267750749748,0.00022715210400305126,0.0004077501741918542,0.0007720322499112018,0.00010402380464339573,0.0001405043584336226,4.115413773329422e-05,0.0009629820699977272,0.0004854520783354054,0.00032568345232845855,0.00010350582526669829,0.000731286145435851,0.00019396230051681081,0.0008076876226267917,0.0005109660490710414,0.0008197238180552224,0.0004681630953377157,0.0002311519762210064,0.0006075912374235873,0.0005655863228410584,-0.00028244694789817635,0.00013071934496145532,0.000768776693184099,0.00046486396864204476,0.0006899103712868656,0.0010146673987506615,0.0009551238986088901,0.0011052519438950266,3.976167470498202e-05,0.0001468887216541366,0.000287616398324204,0.0005153870693598324,0.0027408124976593035,-0.000674089535011657,3.6579307765074612e-06,0.0029373383379987386,0.0018761848420964804,0.000697960455219219,0.00020591690958740065,0.0003227590402798388,0.000346589179204668,7.025594978363839e-05,0.0003702794333318842,0.0024429536873919635,8.73926576989385e-07,0.0003956237844439234
Base,13,1687837020000000000,0.00029632565522458315,0.0003710904599811277,0.001891252273740828,0.00048139779539906947,8.342361087935272e-05,0.00026306510453488004,0.00022466026837008896,0.00033758310113873543,0.00031007607092335324,0.0015403717980523241,0.00013191796965615835,0.0018863474038530582,0.00030483859356768945,0.00037357323119316583,0.00033532042627937514,0.00041626938705288256,0.00044170381451424755,0.00011008541913142142,0.00012698353330852427,3.644312995689328e-05,0.00047098197492892625,0.00020736839950666151,0.00041030389952460264,0.0010124573048042223,0.00043107845837799105,0.00038688794233564694,0.0002817746984367526,0.00025602958750349037,4.652514015326448e-05,0.0013061585013942282,0.00027900606841713,0.00018688747464560803,6.223730921971258e-06,6.664041669814811e-05,8.971264247602386e-06,0.0010812112102483063,0.0004336852334211536,0.0004149075903986841,0.0003331880229573902,5.9636134059924365e-05,0.0003150892680045485,0.00018292707444313714,0.0007973969180705512,0.0002144801859712387,0.00021752048416441222,0.0003889447483331036,0.0002674651892316517,0.0027761683722302456,0.0011652008606790824,0.0007524817415412345,0.00029377815507966863,0.0003425043998995803,0.0001822497458593833,0.0005300298451934301,0.0006757315087344536,7.011326235251756e-05,0.0001384798760580517,8.680040115386087e-05,0.0007850442150159308,0.0003832160115323401,0.00027039507852945696,6.987232142021611e-05,0.0006230044945323795,0.0001453975850660924,0.0006635514691381714,0.00045463567850340206,0.0008867763660252368,0.00035476812389785957,0.00017367085151514088,0.0005062839258981285,0.0004537330137090081,-0.00018596690946928696,9.53593958168851e-05,0.0006567803303112758,0.00033131973865011157,0.0006032655969461188,0.0008191326895822741,0.0007357776055695813,0.0009229540621347322,2.2749390007852428e-05,0.0001549102102303473,0.00024286603344337942,0.00045401272803636714,0.0023468158151561612,-0.0005452532330030868,1.3539519868483312e-06,0.0024318026020994847,0.001626359878722549,0.0005133191801106775,0.0001637825809880093,0.00022577022363324533,0.0002937060365944526,7.586697399073547e-05,0.0002710209479363125,0.001965794631819593,2.5672564050243105e-07,0.0003138575802702174
Base,14,1687837320000000000,0.0002181515811847222,0.00028332247301753554,0.001492958718217052,0.000355629066909794,6.572000246592165e-05,0.0002299074474579255,0.00018977627340386176,0.00027554700974906783,0.00025116010649959295,0.001241134609963151,0.00012036940456562347,0.001489057738846996,0.0002572819781580276,0.00030664324123349574,0.0002527042408914653,0.00033075012580747673,0.00034817272421332624,8.996373398017677e-05,0.00010016195408321793,2.1306941666621973e-05,0.00040000336562758584,0.0001715794256677245,0.00033014286950237235,0.0007908335110234058,0.00037136414789495285,0.0003363074708831962,0.00022555286853040925,0.00020886352822264872,3.713394990127706e-05,0.0013910097102006712,0.0002612167463097195,0.00017256165265135096,5.796774554840255e-06,5.3190027447688264e-05,5.888692575929692e-06,0.0008782591114021324,0.0003225563967073737,0.00034218622095872296,0.000273837436421064,4.89425081009431e-05,0.00027964762752430395,0.00014903311378654203,0.0006796676240433374,0.00018267590755963525,0.00018802463538741742,0.000327558218595794,0.0002523915489642867,0.0023233792927493937,0.0009545875928103519,0.0005597738461499367,0.00025260183712053975,0.0002723445740150618,0.0001519843041433146,0.0003737075714890339,0.0005741301725732881,4.70603324256746e-05,0.0001223741839002971,9.821367167754124e-05,0.0006165371316271076,0.0003322309089478465,0.00023331233031783358,5.266117905785527e-05,0.0005049572340575977,0.00011501326779229819,0.0005131041381847087,0.00039356238828409294,0.0009483153780857103,0.0002754239773638435,0.0001362859784014279,0.00035489333492572925,0.0003414404808207131,-0.00013855459448821594,7.783282158316189e-05,0.0005237569866072318,0.00025656368001901415,0.0004886501768736557,0.0006307169682989952,0.00047057694221179193,0.0007163628524412667,1.611274120359346e-05,0.00012731446195615953,0.00020571479435255155,0.00037358370178704404,0.0017674236722824606,-0.0004359035227054605,3.274516061102637e-07,0.0017510529675428192,0.0013300413215020452,0.00040271135904769445,0.00012991342368650767,0.0001760269860667876,0.000255010175215277,6.0930702846307373e-05,0.0002137707361147274,0.0015521209033142682,0.0,0.00024670943456014184
Base,15,1687837620000000000,0.00015774896643980658,0.00021495545206957596,0.001118460002706272,0.00024281594142534153,4.8913173615235324e-05,0.00018988095691226087,0.0001512145083353218,0.00021402546886483168,0.00020600153509716385,0.0009575425602437222,0.0001233873187865322,0.0011229834865243357,0.00019945793916558563,0.00024038684466495453,0.00018307045313375217,0.0002579190488571535,0.00026907578080955294,7.208792088870431e-05,7.53839552840369e-05,1.1196356361954207e-05,0.0003218432599249256,0.00012149272087822576,0.0002622036723090829,0.0005902321806406872,0.00030405718972683824,0.0002805262435319916,0.00016733274039222118,0.00016762843930197998,2.6391757189869353e-05,0.0013633030195574676,0.0002354566813316737,0.0001482107576230448,4.841531622239786e-06,3.945300113287108e-05,3.607576869153794e-06,0.0006871703444210762,0.00024263556133544522,0.00027384835358796835,0.00021410575707323778,3.827093636345587e-05,0.00024418129943142296,0.00011643542246425349,0.0005690210953199115,0.00014784143556865467,0.00015331972428268712,0.0002569531266109318,0.00022630894661915873,0.0018665785027925904,0.00072895422290587,0.000404678884308309,0.00021014418212121774,0.00021062266190208372,0.00010695494841265114,0.0002771970918939042,0.0004653813507641599,2.907523966076214e-05,0.00010151641637660714,8.803542024845799e-05,0.00048343806416398835,0.0002752684332296867,0.00019314167017862475,3.954353015161627e-05,0.00039308867607081217,9.285090288193565e-05,0.00038831718857004836,0.00032502184000308536,0.0008963775470147649,0.00020761569574959514,0.00010275694548291383,0.00023657121168173056,0.0002573397147600506,-0.00010171053931697509,6.266349702704976e-05,0.00041521627651606443,0.00019668431838250767,0.00039005055051954257,0.0005054377079470938,0.0003044420507618969,0.000538218120661458,9.505388479638028e-06,9.746750027590427e-05,0.0001675671035703029,0.00029945693282946225,0.001339882135803614,-0.00030496474702160746,0.0,0.0012317185956686734,0.0011025007997616523,0.000323940820901907,9.602826450983366e-05,0.00012458190127987944,0.0002127989489576797,4.336261423989064e-05,0.00015992197716531792,0.0011472518604930617,0.0,0.00018295854892984588
Base,16,1687837920000000000,0.00011851731571601951,0.0001742539848321815,0.0008811209224091472,0.00016720316745294384,3.5891760520399185e-05,0.00016078140034811808,0.00012384795234197281,0.00017707373227393282,0.0001730581633780185,0.0007545467179494226,0.00010104594643545365,0.0008563919691516891,0.0001462459617577337,0.00019029336652645398,0.0001257704621239115,0.00020690342737746966,0.00020880837965469993,5.7263407384118475e-05,5.899588416343401e-05,5.611834478745125e-06,0.00025369081626170405,8.404776251449839e-05,0.00021688610212120023,0.0004507260329601227,0.0002536168208338937,0.00023007045252117206,0.00011962999966468429,0.00013783405820663462,1.957308127326343e-05,0.0012849472743938857,0.00021277237293255456,0.00012178356561732633,3.607145909141184e-06,2.925044545868194e-05,2.1472239644096536e-06,0.0005259476172751968,0.00017224579705699396,0.00022511198021287767,0.00016660958737121695,2.9111963629077042e-05,0.0002124477123605432,8.774720178100212e-05,0.0004819853756697167,0.00012047119790804198,0.0001254331245465032,0.00020298246074570915,0.00019948275824189116,0.001494628478270035,0.0005526365406442531,0.00030418848936267207,0.0001727370766197522,0.0001717169112975155,7.503249997001635e-05,0.0002165555606292237,0.0003778287326249175,1.6117991767931602e-05,7.994307591548984e-05,6.791864215386582e-05,0.0003919962999574165,0.00023211496617983404,0.00015472212165764168,2.894672418386416e-05,0.0003202718707071681,7.553335322781693e-05,0.00029800975161887815,0.0002723693207706581,0.0007859791041685177,0.00016323961446383534,7.327512410091443e-05,0.00015054804382693416,0.00021186721752269178,-7.518970269222394e-05,4.978632934794979e-05,0.000347893804481772,0.0001575219894349221,0.0003145609177521292,0.0004371386332828492,0.00021437032927413803,0.0004138132853651783,5.615307361723468e-06,7.578782243387266e-05,0.00013509980024872386,0.00024363898801317715,0.0010774418166769164,-0.00020559835642502204,0.0,0.0008990585726351657,0.0009308042108551066,0.00026574995325338895,6.825430758258795e-05,8.557789172301778e-05,0.00017934743908359268,3.16149511868927e-05,0.00012048383856633728,0.0008232909174744218,0.0,0.00013832323841526115
Base,17,1687838220000000000,8.827693892866254e-05,0.00014893408020790142,0.0007172259511114077,0.0001232013235044241,2.425718648901715e-05,0.00013370395180275154,0.00010037382079185437,0.00015260109058195555,0.00013965365583864834,0.0006143247348976284,6.132934596062848e-05,0.0006702510848795596,0.00010446816348331559,0.00015229979084762195,8.334692374839567e-05,0.00017143770873490164,0.00016525958207274188,4.483848723049441e-05,4.857104351752833e-05,2.6430030453873476e-06,0.0001954395306410358,5.480085391267569e-05,0.00018513271423002835,0.00035079510325098723,0.00021439640222447578,0.00018842120062637804,8.444847192432744e-05,0.00011113043348087622,1.5104367700405085e-05,0.0011765577121335806,0.0001913137885047946,9.73784583191851e-05,2.4991688320568733e-06,2.14600287096705e-05,1.3512497405908363e-06,0.000401907035088156,0.00011876804873295231,0.0001838959355170797,0.0001321751537254531,2.2267604169487506e-05,0.00018482273000090902,6.275316677562025e-05,0.00040871401626324717,9.750363492722125e-05,0.0001000202768217136,0.00016389778861496424,0.00017722611507751186,0.001205940113391083,0.00042055030041312976,0.00024603483232193887,0.0001447694450418416,0.00014309606313453924,5.468307504818758e-05,0.000169768771891251,0.0003198285451949925,8.002455141204406e-06,5.929184722591079e-05,4.642497143342742e-05,0.0003208422859619035,0.00019415550574180526,0.00012294691468075385,2.0500606705723235e-05,0.00027364130215797256,6.231566688937517e-05,0.0002367926562262579,0.00023281886964400864,0.0006541623169295372,0.00013141632583999976,5.3865378763397755e-05,9.152231440033038e-05,0.00017938434881155688,-5.568010527880709e-05,3.874003067176868e-05,0.0003065534851937101,0.00012597412601456795,0.00025660499368959904,0.0003818439690608804,0.00016013584563897169,0.0003348441455053604,3.5154445870139903e-06,6.132988005956431e-05,0.00010589348855262443,0.00020940501309078623,0.0008915646519861987,-0.000148256431939404,0.0,0.0006827333335622753,0.0007877800981670204,0.00021875721609168454,4.909053398013213e-05,5.4900299625168446e-05,0.00014835312770678438,2.3280870904590795e-05,9.52811966833026e-05,0.0005450782787926722,0.0,0.00011746768608800855
Base,18,1687838520000000000,6.533190754707958e-05,0.00012749114942247093,0.0005872980931093642,9.27042704363216e-05,1.5517524571375383e-05,0.00010948488565592135,8.178403572838027e-05,0.00013586564208553108,0.00011688946026319777,0.0005102703295138583,2.3251751034350712e-05,0.0005449686097268448,7.622120797891675e-05,0.0001249014349594426,5.414145373502072e-05,0.00014304481607490835,0.0001313063582074926,3.576472011712505e-05,4.0408805749191865e-05,1.2112685922974684e-06,0.00014550444444348936,3.624664864315337e-05,0.0001629509090982795,0.00028481371698674024,0.0001859751367903035,0.00015835273105956838,6.025145152570678e-05,9.000191047889834e-05,1.1625406390951442e-05,0.001054281783853855,0.0001723233943531388,7.940003331561141e-05,1.752834899731912e-06,1.5739266631633554e-05,8.874852199574727e-07,0.0003060104905818248,8.020148792966871e-05,0.00015454865352995933,0.00010305438516412619,1.796283610010928e-05,0.00016307784606830818,4.292762830776867e-05,0.00035202453341258216,7.982257263315133e-05,8.168874493997972e-05,0.00013215585538235505,0.00015704365919555675,0.0009905277655522541,0.0003369400860161933,0.00020461148134036071,0.00012042115145189156,0.00012071567375944152,3.994215466332502e-05,0.0001307372394025626,0.0002716536936034374,3.547767268506246e-06,4.438925823731089e-05,2.7479798083850236e-05,0.00026258913740833696,0.00016357462414835156,9.912727455088073e-05,1.5136037743355318e-05,0.0002395190233836365,5.127365498558569e-05,0.0002001929632867958,0.00019872658147063456,0.0005343963950420192,0.00010978409656296535,3.676421876938516e-05,5.5715139570035025e-05,0.00015356757033983595,-4.2480903807414665e-05,3.065471863757649e-05,0.0002710273549217733,0.00010316271973177971,0.00021398835650126628,0.00033569685292351753,0.00012912498620921807,0.0002865160082604232,2.2175777371489357e-06,4.9110009916587864e-05,8.503328212479828e-05,0.0001883461329961307,0.0007767114540342638,-0.00010761060537484066,0.0,0.0005276105643621112,0.0006752715138501309,0.00018119798444338854,3.42668860948474e-05,3.524186639255757e-05,0.00012638922593577923,1.6379728427469005e-05,7.512006295014316e-05,0.0003407351893377857,0.0,0.00010399997266146087
Base,19,1687838820000000000,4.949321520497416e-05,0.00011115768416103506,0.0004860659471947735,7.019917532091429e-05,8.1541400245833e-06,9.10913860040913e-05,6.702679723840037e-05,0.00011947601546124661,9.725289626641293e-05,0.0004304644067345131,3.599956127263189e-06,0.0004435160022987741,5.560476166665686e-05,0.00010417892698947125,3.244082312426602e-05,0.00012136794688323003,0.00010601829520886687,2.797381687916552e-05,3.4453513702477065e-05,5.473104786727348e-07,0.00010372382137644335,2.0806566343378465e-05,0.00014465017535344446,0.00023539948052297125,0.00016456225155236302,0.00013633233671510116,4.493269671352283e-05,7.228199429189663e-05,8.803616781914118e-06,0.000923847879415778,0.00015602187712515913,6.517088890121854e-05,1.2336935841159886e-06,1.1865111556597963e-05,6.012511596549524e-07,0.00023641078926912325,5.391183863825283e-05,0.00012875872534604405,8.369225712756331e-05,1.4533455987832513e-05,0.00014384979842300809,2.896004735594892e-05,0.000304923736569308,6.607937957287433e-05,6.457300601190562e-05,0.00010639291804045168,0.0001417724071121769,0.000831948247598009,0.000290416443865138,0.0001796686967831671,0.00010250168321373652,0.00010372649899601483,2.8907111850368343e-05,9.639727694741858e-05,0.00023679359944229854,1.4297317568824894e-06,3.173233534045721e-05,1.4877125307595783e-05,0.00021729414748504922,0.00013998982993419646,7.99903004458275e-05,1.065891091927568e-05,0.0002138120734738165,4.2975633161600374e-05,0.0001776065448470056,0.00017159582754819512,0.0004342321541435245,9.08610731699223e-05,2.5681680094400396e-05,3.1604158778675386e-05,0.00012993290836413147,-3.312963550499732e-05,2.3867402371832163e-05,0.00024069007837826048,8.263283688593992e-05,0.00017716130274563152,0.0002910503307471279,0.0001014973278719242,0.0002555944603282472,1.3476332461191506e-06,3.7913925366159825e-05,6.758662554326401e-05,0.00017128036457824685,0.000685642319873536,-7.894375702534175e-05,0.0,0.00042067503950034236,0.0005843755077578328,0.0001495196541616993,2.2634393007388976e-05,2.0436519204337732e-05,0.00010543296378643344,1.0356687755838817e-05,5.919346603802422e-05,0.00020598455113902167,0.0,9.281626668741679e-05
Base,20,1687839120000000000,3.660188426872814e-05,9.606122105811555e-05,0.00040826737207773036,5.277605392466245e-05,4.479027606186955e-06,7.434159797167172e-05,5.4519904193529685e-05,0.00010668076128688866,8.21269050875924e-05,0.00036684283877399485,0.0,0.0003668895418893939,3.9792077564515386e-05,8.570129042974442e-05,1.7491904362165998e-05,0.00010298784230383609,8.472879218772391e-05,2.290006153645254e-05,2.9371729640046265e-05,2.1216696195266207e-07,6.727753444128402e-05,1.129025412652154e-05,0.00012842489042946036,0.00019424450309974247,0.0001450526407805774,0.00011754956848676703,3.154428956512183e-05,5.796885875866069e-05,6.0077910290526455e-06,0.0007969197655159532,0.00014064144946590506,5.343955814062623e-05,8.541789395591194e-07,8.731372714441169e-06,3.619590223805483e-07,0.00018277105508035835,3.6305062728232804e-05,0.00010555435485060676,6.484526322807448e-05,1.177883093856403e-05,0.00012767663427087854,1.773392022049453e-05,0.00026458101355358225,5.5029318575391874e-05,5.2352777159610594e-05,8.753381045699698e-05,0.00012747675607488714,0.0007056249949972828,0.0002544180343445629,0.00015923780610796852,8.77819837047645e-05,8.891823551324327e-05,2.0227249130947396e-05,6.843464606314972e-05,0.0002067365781373253,5.196803652595015e-07,2.2338588579541688e-05,7.229989357098034e-06,0.00018046555754527434,0.0001198845615125433,6.494864605450444e-05,8.007112254078701e-06,0.00019006989748524548,3.616226237877263e-05,0.0001569517449727288,0.00015120716483525237,0.00035299189030240735,7.709927158515145e-05,1.7927071427087243e-05,1.909622302316979e-05,0.00011109755524144913,-2.655516781841617e-05,1.8297933319444642e-05,0.0002151516151519747,6.078318424388561e-05,0.00014394797349940813,0.0002553472194750898,7.454440113249309e-05,0.0002289896600228684,7.23482259691522e-07,2.713709990663932e-05,5.453112254074407e-05,0.00015506169359353288,0.0006035705916422866,-5.76742621000275e-05,0.0,0.00034176248670973617,0.000508652738665283,0.0001245669291081244,1.3198896664171938e-05,1.0606743040516592e-05,8.852623756670462e-05,5.017545925159776e-06,4.7414004123419146e-05,9.669686762322058e-05,0.0,8.30735952730076e-05
Base,21,1687839420000000000,2.6636525296600015e-05,8.528680865109075e-05,0.0003413044513015304,3.980640124070195e-05,2.372478138713964e-06,5.678969043462993e-05,4.249025557285903e-05,9.429943265901777e-05,6.64389900368106e-05,0.0003191178644696643,0.0,0.00030188304789822263,2.9009544087439764e-05,6.967072954652343e-05,8.571217080172145e-06,8.759673841877215e-05,7.133808068373885e-05,1.7976776480399095e-05,2.5653919873302228e-05,4.4146874277772283e-08,4.717950156694842e-05,5.632558162788466e-06,0.00011351367153034557,0.00015876049851493718,0.0001302149215256563,0.0001027103410669868,2.2224077429755373e-05,4.77210814301635e-05,3.5229980821314383e-06,0.0006818419488545534,0.00012674518357099886,4.005598231966031e-05,4.0748808780386005e-07,6.339233016754836e-06,1.8543154110446848e-07,0.00013617005816440425,2.2885263773359337e-05,8.646513649769456e-05,4.80460997839327e-05,9.518621332894705e-06,0.00011366547375235887,9.367456039338595e-06,0.00023276193999593924,4.548109634216634e-05,4.1313725447418685e-05,6.854425342889338e-05,0.0001150352290783215,0.0006110545400816069,0.00022535535816785597,0.0001425555154428783,7.660786150647615e-05,7.619552594512885e-05,1.3340611853961798e-05,4.5137422791157226e-05,0.00018081255449643537,1.6350911126770107e-07,1.4772631197310587e-05,3.0362868062474444e-06,0.00014984453819283535,0.00010144377547405506,5.239174917167745e-05,6.10941301890174e-06,0.00017105858873669668,2.993636543170178e-05,0.00013889229553874687,0.00013374254537197402,0.00028826894492020816,6.571593138151898e-05,1.2706404942928502e-05,1.1343550871043627e-05,9.296516549762335e-05,-1.9931972776331942e-05,1.3713367289148947e-05,0.0001888526875637372,4.511321728886268e-05,0.00011893498211663075,0.0002248680554426726,1.8034176936875616e-05,0.0002084584782070714,2.2510452904911014e-07,1.7632605356361047e-05,4.484460171346337e-05,0.00014041116753020906,0.0005274626370585256,-4.057983193691715e-05,0.0,0.0002772009123003399,0.00044825184604989463,0.00010360807111133355,5.664860005372202e-06,6.75414598605211e-06,7.518348184059408e-05,1.400103540423582e-06,3.841991293029502e-05,3.783648253351615e-05,0.0,7.271889589216212e-05
